"_messagetimems","_messagetime","api","duration","ip","z","zz","zzz","zzzz","_raw","cluster","_collector","container","deployment","host","_view","log","namespace","node","pod","service","_size","_source","_sourcecategory","_sourcehost","_sourcename"
"1681199111192","11/04/2023 13:15:11.192 +0530","update-proxy","18","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:45:11.192"," INFO index.js [line:1558,test_id:TES1010430491681198948500103","{\""time\""","""}","{""log"":""[2023-04-11T07:45:11.192] INFO index.js [line:1558,test_id:TES1010430491681198948500103] update-proxy response-time - {\""time\"":18,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:45:11.192] INFO index.js [line:1558,test_id:TES1010430491681198948500103] update-proxy response-time - {""time"":18,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681198949395","11/04/2023 13:12:29.395 +0530","request-browser-launch","185","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:42:29.395"," INFO test.js [line:4729,test_id:TES1010430491681198948500103,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T07:42:29.395] INFO test.js [line:4729,test_id:TES1010430491681198948500103,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":185,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:42:29.395] INFO test.js [line:4729,test_id:TES1010430491681198948500103,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":185,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681198861490","11/04/2023 13:11:01.490 +0530","clean-browser","33","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:41:01.490"," INFO index.js [line:124,test_id:TES1010430491681198115463302","{\""time\""","""}","{""log"":""[2023-04-11T07:41:01.490] INFO index.js [line:124,test_id:TES1010430491681198115463302] clean-browser response-time - {\""time\"":33,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:41:01.490] INFO index.js [line:124,test_id:TES1010430491681198115463302] clean-browser response-time - {""time"":33,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681198558235","11/04/2023 13:05:58.235 +0530","change-resolution","327","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:35:58.235"," INFO index.js [line:486,test_id:TES1010430491681198115463302","{\""time\""","""}","{""log"":""[2023-04-11T07:35:58.235] INFO index.js [line:486,test_id:TES1010430491681198115463302] change-resolution response-time - {\""time\"":327,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:35:58.235] INFO index.js [line:486,test_id:TES1010430491681198115463302] change-resolution response-time - {""time"":327,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681198507851","11/04/2023 13:05:07.851 +0530","update-display-scale","57","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:35:07.851"," INFO index.js [line:1060,test_id:TES1010430491681198115463302","{\""time\""","""}","{""log"":""[2023-04-11T07:35:07.851] INFO index.js [line:1060,test_id:TES1010430491681198115463302] update-display-scale response-time - {\""time\"":57,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:35:07.851] INFO index.js [line:1060,test_id:TES1010430491681198115463302] update-display-scale response-time - {""time"":57,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681198465723","11/04/2023 13:04:25.723 +0530","system-action","39","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:34:25.723"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T07:34:25.723] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":39,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:34:25.723] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":39,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681198277435","11/04/2023 13:01:17.435 +0530","paste-data","0","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:31:17.435"," INFO index.js [line:1591,test_id:TES1010430491681198115463302","{\""time\""","""}","{""log"":""[2023-04-11T07:31:17.435] INFO index.js [line:1591,test_id:TES1010430491681198115463302] paste-data response-time - {\""time\"":0,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:31:17.435] INFO index.js [line:1591,test_id:TES1010430491681198115463302] paste-data response-time - {""time"":0,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681198277435","11/04/2023 13:01:17.435 +0530","update-proxy","20","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:31:17.435"," INFO index.js [line:1558,test_id:TES1010430491681198115463302","{\""time\""","""}","{""log"":""[2023-04-11T07:31:17.435] INFO index.js [line:1558,test_id:TES1010430491681198115463302] update-proxy response-time - {\""time\"":20,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:31:17.435] INFO index.js [line:1558,test_id:TES1010430491681198115463302] update-proxy response-time - {""time"":20,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681198116257","11/04/2023 12:58:36.257 +0530","request-browser-launch","161","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:28:36.257"," INFO test.js [line:4729,test_id:TES1010430491681198115463302,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T07:28:36.257] INFO test.js [line:4729,test_id:TES1010430491681198115463302,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":161,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:28:36.257] INFO test.js [line:4729,test_id:TES1010430491681198115463302,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":161,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681198029724","11/04/2023 12:57:09.724 +0530","clean-browser","57","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:27:09.724"," INFO index.js [line:124,test_id:TES1010430491681197257709297","{\""time\""","""}","{""log"":""[2023-04-11T07:27:09.724] INFO index.js [line:124,test_id:TES1010430491681197257709297] clean-browser response-time - {\""time\"":57,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:27:09.724] INFO index.js [line:124,test_id:TES1010430491681197257709297] clean-browser response-time - {""time"":57,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681197730794","11/04/2023 12:52:10.794 +0530","change-resolution","334","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:22:10.794"," INFO index.js [line:486,test_id:TES1010430491681197257709297","{\""time\""","""}","{""log"":""[2023-04-11T07:22:10.794] INFO index.js [line:486,test_id:TES1010430491681197257709297] change-resolution response-time - {\""time\"":334,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:22:10.794] INFO index.js [line:486,test_id:TES1010430491681197257709297] change-resolution response-time - {""time"":334,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681197680902","11/04/2023 12:51:20.902 +0530","update-display-scale","89","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:21:20.902"," INFO index.js [line:1060,test_id:TES1010430491681197257709297","{\""time\""","""}","{""log"":""[2023-04-11T07:21:20.902] INFO index.js [line:1060,test_id:TES1010430491681197257709297] update-display-scale response-time - {\""time\"":89,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:21:20.902] INFO index.js [line:1060,test_id:TES1010430491681197257709297] update-display-scale response-time - {""time"":89,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681197612417","11/04/2023 12:50:12.417 +0530","system-action","40","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:20:12.417"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T07:20:12.417] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":40,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:20:12.417] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":40,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681197419265","11/04/2023 12:46:59.265 +0530","paste-data","0","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:16:59.265"," INFO index.js [line:1591,test_id:TES1010430491681197257709297","{\""time\""","""}","{""log"":""[2023-04-11T07:16:59.265] INFO index.js [line:1591,test_id:TES1010430491681197257709297] paste-data response-time - {\""time\"":0,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:16:59.265] INFO index.js [line:1591,test_id:TES1010430491681197257709297] paste-data response-time - {""time"":0,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681197419264","11/04/2023 12:46:59.264 +0530","update-proxy","15","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:16:59.264"," INFO index.js [line:1558,test_id:TES1010430491681197257709297","{\""time\""","""}","{""log"":""[2023-04-11T07:16:59.264] INFO index.js [line:1558,test_id:TES1010430491681197257709297] update-proxy response-time - {\""time\"":15,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:16:59.264] INFO index.js [line:1558,test_id:TES1010430491681197257709297] update-proxy response-time - {""time"":15,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681197258547","11/04/2023 12:44:18.547 +0530","request-browser-launch","155","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:14:18.547"," INFO test.js [line:4729,test_id:TES1010430491681197257709297,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T07:14:18.547] INFO test.js [line:4729,test_id:TES1010430491681197257709297,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":155,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:14:18.547] INFO test.js [line:4729,test_id:TES1010430491681197257709297,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":155,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681197170415","11/04/2023 12:42:50.415 +0530","clean-browser","25","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:12:50.415"," INFO index.js [line:124,test_id:TES1010430491681196424029743","{\""time\""","""}","{""log"":""[2023-04-11T07:12:50.415] INFO index.js [line:124,test_id:TES1010430491681196424029743] clean-browser response-time - {\""time\"":25,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:12:50.415] INFO index.js [line:124,test_id:TES1010430491681196424029743] clean-browser response-time - {""time"":25,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681196871116","11/04/2023 12:37:51.116 +0530","change-resolution","345","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:07:51.116"," INFO index.js [line:486,test_id:TES1010430491681196424029743","{\""time\""","""}","{""log"":""[2023-04-11T07:07:51.116] INFO index.js [line:486,test_id:TES1010430491681196424029743] change-resolution response-time - {\""time\"":345,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:07:51.116] INFO index.js [line:486,test_id:TES1010430491681196424029743] change-resolution response-time - {""time"":345,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681196820911","11/04/2023 12:37:00.911 +0530","update-display-scale","73","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:07:00.911"," INFO index.js [line:1060,test_id:TES1010430491681196424029743","{\""time\""","""}","{""log"":""[2023-04-11T07:07:00.911] INFO index.js [line:1060,test_id:TES1010430491681196424029743] update-display-scale response-time - {\""time\"":73,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:07:00.911] INFO index.js [line:1060,test_id:TES1010430491681196424029743] update-display-scale response-time - {""time"":73,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681196774011","11/04/2023 12:36:14.011 +0530","system-action","51","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:06:14.011"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T07:06:14.011] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":51,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:06:14.011] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":51,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681196587011","11/04/2023 12:33:07.011 +0530","paste-data","1","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:03:07.011"," INFO index.js [line:1591,test_id:TES1010430491681196424029743","{\""time\""","\nTue Apr 11 2023 07:03:07 GMT+0000 (UTC) :: local-client.js(173) :: redis test data => {\""type\"":\""success\"",\""message\"":\""test-alive\"",\""ip\"":\""10.64.50.253\"",\""os\"":\""windows\"",\""os_version_id\"":\""OSV100021498719908607\"",\""org_id\"":\""153127\""}""}","{""log"":""[2023-04-11T07:03:07.011] INFO index.js [line:1591,test_id:TES1010430491681196424029743] paste-data response-time - {\""time\"":1,\""ip\"":\""10.130.162.234\""}\nTue Apr 11 2023 07:03:07 GMT+0000 (UTC) :: local-client.js(173) :: redis test data => {\""type\"":\""success\"",\""message\"":\""test-alive\"",\""ip\"":\""10.64.50.253\"",\""os\"":\""windows\"",\""os_version_id\"":\""OSV100021498719908607\"",\""org_id\"":\""153127\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:03:07.011] INFO index.js [line:1591,test_id:TES1010430491681196424029743] paste-data response-time - {""time"":1,""ip"":""10.130.162.234""}
Tue Apr 11 2023 07:03:07 GMT+0000 (UTC) :: local-client.js(173) :: redis test data => {""type"":""success"",""message"":""test-alive"",""ip"":""10.64.50.253"",""os"":""windows"",""os_version_id"":""OSV100021498719908607"",""org_id"":""153127""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","410","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
